id.only,url,author,title,year,multiple_grad_year,degree_level,degree_name,downloads
60865,http://hdl.handle.net/1957/54156,"Saha, Mrinmoy",A unified approach for the total synthesis of Câ‚Åâ‚€-functionalyzed Lycopodium alkaloids,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemistry,49
60846,http://hdl.handle.net/1957/54160,"Varakantham, Shravya",Computer vision for geometrical analysis of bridge gusset plates,2015,-1,Master's,Master of Science (M.S.) in Computer Science,445
61238,http://hdl.handle.net/1957/54847,"Roon, Sean Robert",Distribution and coinfection of microparasites and macroparasites in juvenile salmonids in three upper Willamette River tributaries,2015,-1,Master's,Master of Science (M.S.) in Microbiology,448
61166,http://hdl.handle.net/1957/54786,"Preppernau, Charles A.",3D vs. conventional volcanic hazard maps : a user study at Mount Hood,2015,-1,Master's,Master of Science (M.S.) in Geography,150
61097,http://hdl.handle.net/1957/54639,"Chotyakul, Nattaporn","Extraction and quantification of vitamins from raw, HTST, UHT, and PATP milk and of diatom-produced chitin and glucosamine",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Food Science and Technology,109
61108,http://hdl.handle.net/1957/54685,"Zhang, Xin",An economic model of search and matching in international trade,2015,-1,Master's,Master of Arts (M.A.) in Applied Economics,261
61138,http://hdl.handle.net/1957/54818,"Duncan, Derek N.","Utilizing the thermodynamic properties of E85 to increase the specific efficiency of a high
specific output single cylinder Formula SAE engine",2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,1312
61110,http://hdl.handle.net/1957/54654,"Alazemi, Fawaz M.",On edge disjoint Hamiltonian cycles in torus and Gaussian networks,2015,-1,Master's,Master of Science (M.S.) in Computer Science,85
61109,http://hdl.handle.net/1957/54659,"Blackman, Tara Elizabeth","Life-history strategies of rainbow trout (Oncorhynchus mykiss) across a volcanic disturbance gradient at Mount St. Helens, Washington",2015,-1,Master's,Master of Science (M.S.) in Fisheries Science,109
61153,http://hdl.handle.net/1957/54787,"Oleksak, Richard P.",Solution-based nanomaterials and thin films for next generation electronics,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,10
61244,http://hdl.handle.net/1957/54861,"Janney, Philip Kenton",Continuous monitoring and modeling to assess pesticide exposure in critical habitat for Pacific salmonids,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Toxicology,76
61398,http://hdl.handle.net/1957/54927,"Ruzicka, Kenneth J., 1982-",Context matters : a multi-scale assessment of riparian tree response to upslope density reduction,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Forest Science,366
61431,http://hdl.handle.net/1957/54940,"Visconti, Lauren A.",International students as educational migrants : east and southwest Asian perspectives,2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,18
61535,http://hdl.handle.net/1957/55165,"Lancaster, JD L.","Progress in the search for early sites in the lower Salmon River canyon, Idaho : a case study in geoarchaeological prospection",2015,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),165
61753,http://hdl.handle.net/1957/55311,"Winters, Kirsten M.",Visualization in environmental science,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Environmental Sciences,177
61791,http://hdl.handle.net/1957/55335,"Bennett, Drew E.",Investing upstream : a social-ecological systems perspective on water utility investments in ecosystem services,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geography,134
61874,http://hdl.handle.net/1957/55447,"Chestnut, Tara","Emerging infectious disease in lentic environments : the ecology and biogeography of the amphibian chytrid fungus Batrachochytrium dendrobatidis, with perspectives on water quality, limnology, and chemical contaminants",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Environmental Science,2043
61942,http://hdl.handle.net/1957/55476,"McDonald, Leslie M.",Probabilities of voting paradoxes with three candidates,2015,-1,Master's,Master of Science (M.S.) in Mathematics,242
61665,http://hdl.handle.net/1957/55563,"Perkins, Arden","Model systems for structural investigations into peroxiredoxin catalysis, conformation change, and inactivation",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Biochemistry & Biophysics,363
62000,http://hdl.handle.net/1957/55572,"Larsen, Steen K.",Offloading of I/O transactions in current CPU architectures,2015,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Electrical and Computer
Engineering",395
62026,http://hdl.handle.net/1957/55597,"Flowers, Jeremy Matthew",Design and testing of an integrated wildlife-wind turbine interactions detection system,2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,485
62247,http://hdl.handle.net/1957/55770,"Urlacher, Mark A.",Civil engineering students' and practicing civil engineers' understanding of engineering concepts,2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,669
62281,http://hdl.handle.net/1957/55810,"Zhou, Zheng","Studies on effect of stabilizers, chelators and inherent periodicity on nanoparticle antioxidant activity",2015,-1,Master's,Master of Science (M.S.) in Chemical Engineering,16
62318,http://hdl.handle.net/1957/55812,"Creason, Allison L.",Characterization of the pathogenicity and phylogeny of members of the Rhodococcus genus,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Molecular and Cellular Biology,31
62457,http://hdl.handle.net/1957/55992,"Gleason, Kelly Erika",Forest Fire Effects on Radiative and Turbulent Fluxes over Snow : Implications for Snow Hydrology,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geography,132
62423,http://hdl.handle.net/1957/56016,"Reed-Dustin, Claire Marie","Long-term Fire Effects on Plant Succession and Exotic Weeds in Protected Area Sagebrush Steppe, John Day Fossil Beds National Monument, Oregon",2015,-1,Master's,Master of Science (M.S.) in Rangeland Ecology and Management,218
62497,http://hdl.handle.net/1957/56018,"Pahukula, Jasmine",Spatial and Temporal Effects of Large Truck-Involved Crash Injury Severities : A Mixed Logit Analysis,2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,499
62639,http://hdl.handle.net/1957/56054,"Anderson, Dylan",Improving Safety of the Platform-Train-Interface Through Operational and Technical Mitigation Strategies,2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,221
62630,http://hdl.handle.net/1957/56064,"Batavia, Chelsea",Ecological Forestry : A Critical Analysis,2015,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,339
62523,http://hdl.handle.net/1957/56069,"Remenick, Lauren",HJA Day Experiences : Understanding Participant Outcomes at a Non-formal Science Education Event,2015,-1,Master's,Master of Science (M.S.) in Forest Ecosystems and Society,36
62556,http://hdl.handle.net/1957/56101,"Abuelizz, Hatem A.",Mechanistic Studies and Catalytic Engineering of the Pseudoglycosyltransferase VldE,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Pharmacy,17
62633,http://hdl.handle.net/1957/56123,"Souza, Brian Jason",Concept Mapping and Enumerating Strategies to Increase Fat Acceptance in Fitness Centers,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Exercise and Sport Science,202
62765,http://hdl.handle.net/1957/56159,"Crocker, Melissa R.",Leaving the Closet : Coming Experiences of Queer Chicanas and Latinas and Their Representation in Television,2015,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),320
62741,http://hdl.handle.net/1957/56168,"Jimenez, Alejandra P.","A Study of Early Holocene Paleoprecipitation Record from Freshwater River Mussel Shell at the Cooper's Ferry Site, Idaho and Their Archaeological Implications",2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,270
62653,http://hdl.handle.net/1957/56173,"Hass, Bridget M.",Heat Flow along the Southern Costa Rica Margin : Insights on the Updip Limit of Seismicity,2015,-1,Master's,"Master of Science (M.S.) in Ocean, Earth, and Atmospheric Sciences",241
62826,http://hdl.handle.net/1957/56184,"Querbach, Bruce","The Architecture of a Reusable Built-In Self-Test for Link Training, IO and Memory Defect Detection and Auto Repair on 14nm Intel SOC",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,567
62384,http://hdl.handle.net/1957/56187,"Douglass, Ellie Francis",This Changes Everything,2015,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,8
62288,http://hdl.handle.net/1957/56192,"Altemus, Eric",Signal-to-Noise Ratio : Stories,2015,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,4
62836,http://hdl.handle.net/1957/56201,"Hou, Yishu","Factors Affecting the Efficacy of Depuration for Decreasing Vibrio parahaemolyticus
Contamination in Pacific Oysters (Crassostrea gigas)",2015,-1,Master's,Master of Science (M.S.) in Food Science and Technology,175
62694,http://hdl.handle.net/1957/56205,"Halton, Alyssa J.",Settle,2015,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,12
62609,http://hdl.handle.net/1957/56207,"Adams, Matthew P. (Matthew Peter)",Factors Influencing Conversion and Volume Stability in Calcium Aluminate Cement Systems,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,204
62761,http://hdl.handle.net/1957/56218,"Lu, Qingkai",Offensive Direction Inference in Real-World Football Video,2015,-1,Master's,Master of Science (M.S.) in Computer Science,184
62341,http://hdl.handle.net/1957/56223,"Brown, Nicholas A. (Nicholas Alexander)",Extending and Visualizing Authorship in Comics Studies,2015,-1,Master's,Master of Arts (M.A.) in English,102
62386,http://hdl.handle.net/1957/56253,"Henry, Joy J.",Bells,2015,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,4
62763,http://hdl.handle.net/1957/56256,"Wilcox, Joshua Robert",Non-Isotropic Fiber Reinforced Elastic Membranes for Micro Aerial Vehicle Wings,2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,80
62679,http://hdl.handle.net/1957/56295,"Martin, Jessica L. (Jessica Lynn)",Facebook in the Work Environment : A Look At How Facebook Has An Impact on the Developing Relationships in the Workplace,2015,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),405
62696,http://hdl.handle.net/1957/56247,"Chongvilaiwan, Tanida",A Theoretical Framework to Capture Stakeholders' Perspectives for the Design of Collaborative Communication Structures for Specialized Organizations,2015,-1,Master's,Master of Science (M.S.) in Industrial Engineering,268
62726,http://hdl.handle.net/1957/56259,"MacNeill, William D.","Photonic Sintering of Nanoparticle Inks : Experimental Characterization, Computational Modeling and System Design for Additive Manufacturing",2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,13
62775,http://hdl.handle.net/1957/56306,"Graeper, Gavin",Efficacy of Reusing NanoDot OSL Dosimeters Using Optical Bleaching,2015,-1,Master's,Master of Science (M.S.) in Medical Physics,184
62954,http://hdl.handle.net/1957/56328,"Hendrix, Greg",Development of a New Mixture Proportioning Method and Assessing the Influence of Material Characteristics on Flowing Concrete Mixtures,2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,36
62734,http://hdl.handle.net/1957/56326,"Abugrain, Mostafa",Biosynthesis and Rational Design of Novel Pactamycin Analogs,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Pharmacy,51
62792,http://hdl.handle.net/1957/56348,"Cibula, Matthew A.",Applications of Holographic Optical Tweezers: Multiplexed Fluorescence Spectroscopy and the Micromechanics of Type-I Collagen,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Physics,124
55575,http://hdl.handle.net/1957/49797,"Meints, Brigid M. A.",From germplasm development to variety release : the Oregon State University food barley experience,2015,-1,Master's,Master of Science (M.S.) in Crop Science,337
55566,http://hdl.handle.net/1957/49798,"Howell, Alexandra L.","Her choice : identity formation and dress among Iranian, Muslim women living in the United States",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Design and Human Environment,715
56425,http://hdl.handle.net/1957/50563,"Day, Jack K.",Disengaged and untrusting? Young adults' feelings of social integration and trust during the Great Recession,2015,-1,Doctoral,"Doctor of Philosophy (Ph. D.) in Human Development and
Family Studies",236
56124,http://hdl.handle.net/1957/50465,"Whitlow, Jesse Lynn",Biological remediation strategy for immobilizing Ag-110m and Cs-134 in soils,2015,-1,Master's,Master of Science (M.S.) in Radiation Health Physics,94
56774,http://hdl.handle.net/1957/50513,"Chescheir, Stuart C.",Effect of lactic acid bacteria growth on Brettanomyces bruxellensis growth and production of ethylphenols,2015,-1,Master's,Master of Science (M.S.) in Food Science and Technology,154
55432,http://hdl.handle.net/1957/50658,"Liburdy, Heather Johnson",Microchannel extraction of TeâÅ´âÅº from a stream of CdTe via MIBK in supported liquid membrane,2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,377
57065,http://hdl.handle.net/1957/50823,"Shoori J., Hesam E.",An approach to reduced-order modeling and feedback control for wave energy converters,2015,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,269
57126,http://hdl.handle.net/1957/50908,"Doppa, Janardhan Rao",Integrating learning and search for structured prediction,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Computer Science,659
57614,http://hdl.handle.net/1957/51524,"Rost, Coral",Team Bella : reimagining character portrayals and engaging with social constructions of power in Twilight fanfiction,2015,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),364
57703,http://hdl.handle.net/1957/51648,"Hurst, Charlene N.",The ecology of parasite interactions within Chinook salmon,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Microbiology,226
57889,http://hdl.handle.net/1957/51704,"Landau, Nicholas P.",Amorphous metal thin films as a platform for solution processing,2015,-1,Master's,"Master of Science (M.S.) in Electrical and Computer
Engineering",319
57854,http://hdl.handle.net/1957/51756,"Gray, Tara M.",A literature review and qualitative exploration of adolescent school counseling groups,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,307
58109,http://hdl.handle.net/1957/51895,"Nandakumar Thampi, Archana","Efficient, secure and covert channel capacity bounded protocols for multilevel security cross-domain environments - an experimental system",2015,-1,Master's,Master of Science (M.S.) in Computer Science,178
58182,http://hdl.handle.net/1957/52282,"Sharf, Tal",Liquid-gated carbon nanotube transistor noise sources and sensitivity limits,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Physics,119
58603,http://hdl.handle.net/1957/52356,"Corson-Rikert, Hayley A.","Carbon dynamics in the hyporheic zone of a headwater mountain stream in the Cascade Mountains, Oregon",2015,-1,Master's,Master of Science (M.S.) in Water Resources Science,25
58176,http://hdl.handle.net/1957/52363,"Madlener, Saskia D.",Communicating oceanographic research through film : the role of film in helping scientists develop and meet their broader impacts goals,2015,-1,Master's,Master of Science (M.S.) in Marine Resource Management,231
58609,http://hdl.handle.net/1957/52384,"Fowler, Matthew (Matthew Ryan)",Salmon plasma protein to inhibit protease enzymes and enhance surimi gelation,2015,-1,Master's,Master of Science (M.S.) in Food Science and Technology,81
58652,http://hdl.handle.net/1957/52417,"Adams, Katherine A.",Influence of upwelling-season coastal currents on near-bottom dissolved oxygen concentrations over a submarine bank,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Oceanography,460
58720,http://hdl.handle.net/1957/52419,"Aiken, Rebecca A.","Depth-dependence of surf zone eddies : a study at Duck, NC",2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,159
58330,http://hdl.handle.net/1957/52439,"Amneus, Deanna",Methods for strengthening flexural steel details in reinforced concrete bridge girders using a near-surface mounted retrofitting technique,2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,61
58725,http://hdl.handle.net/1957/52554,"Alexander, Alana",The influence of social structure and molecular evolution on genetic diversity in the sperm whale (Physeter macrocephalus),2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Wildlife Science,29
58137,http://hdl.handle.net/1957/52587,"Bassett, Brody R.",An assessment of a mesh-based method for slab-geometry transport in stochastic materials,2015,-1,Master's,Master of Science (M.S.) in Nuclear Engineering,114
59020,http://hdl.handle.net/1957/52784,"Ring, Theresa",A comparison of modeling schemes for mapping daily evapotranspiration at high resolution using remote sensing,2015,-1,Master's,Master of Science (M.S.) in Water Resource Engineering,738
59048,http://hdl.handle.net/1957/53095,"Brigantic, Adam",Applying uncertainty and sensitivity on thermal hydraulic subchannel analysis for the multi-application small light water reactor,2015,-1,Master's,Master of Science (M.S.) in Nuclear Engineering,711
59175,http://hdl.handle.net/1957/53102,"Li, Dong",Studies toward the synthesis of coibamide A and analogues,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Pharmacy,94
58965,http://hdl.handle.net/1957/53104,"Bluett, Andrew H.",Evaluating the effectiveness of spare parts replenishment methods for warranty service satisfaction,2015,-1,Master's,Master of Science (M.S.) in Industrial Engineering,143
58610,http://hdl.handle.net/1957/53179,"Algazzali, Victor Alexander",The bitterness intensity of oxidized hop acids : humulinones and hulupones,2015,-1,Master's,Master of Science (M.S.) in Food Science and Technology,282
59081,http://hdl.handle.net/1957/53206,"Wolhowe, Matthew D.",Hydrogen isotopic composition of Câ‚ƒâ‚‡ alkenones and the ecology and physiology of coccolithophores,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Oceanography,230
59631,http://hdl.handle.net/1957/53328,"Beck, H. Greeley",Development of a test method for assessing water repellency and derived physical stability of preservative systems for railroad ties,2015,-1,Master's,Master of Science (M.S.) in Wood Science,207
60453,http://hdl.handle.net/1957/53761,"Morton, Taj H.",Prediction of gene transcription start sites and initiation patterns from DNA sequence content,2015,-1,Master's,Master of Science (M.S.) in Computer Science,440
61135,http://hdl.handle.net/1957/54743,"Nordell Fort, Katherine",Experiences of transition to the American community college : a thematic literature review of international student adjustment and exploratory grounded theory study of South Korean students' successful transition,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,422
61006,http://hdl.handle.net/1957/54612,"Zhu, Minjie",Fluid-structure interaction analysis with the particle finite element method,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,1386
61112,http://hdl.handle.net/1957/54648,"Cusack, Leanne K.",Evaluating the public health risks of methylmercury exposure and benefits from omega-3 fatty acids and selenium from fish consumption,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Health,293
61114,http://hdl.handle.net/1957/54650,"Chunikhina, Evgenia V",Valuing options in a discrete time regime switching model with jumps,2015,-1,Master's,Master of Science (M.S.) in Mathematics,353
61232,http://hdl.handle.net/1957/54819,"Houtman, Leah S.","""It's not about place it's about space"" : place-of-birth decision-making in Cork, Ireland",2015,-1,Master's,Master of Arts (M.A.) in Women Gender and Sexuality Studies,28
61099,http://hdl.handle.net/1957/54645,"Zheng, Xiaojuan",A regional computable general equilibrium model with applications for the Pacific Northwest,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Applied Economics,74
61103,http://hdl.handle.net/1957/54674,"Oakley, Winston",Maximizing urban property values through open space conservation,2015,-1,Master's,Master of Science (M.S.) in Applied Economics,143
61159,http://hdl.handle.net/1957/54808,"Vogeler, Jody C.",The use of remote sensing for characterizing forests in wildlife habitat modeling,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Forest Ecosystems and Society,411
61184,http://hdl.handle.net/1957/54815,"Vejdani Noghreiyan, Hamid Reza",Dynamics and control for spring-mass legged robots,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Mechanical Engineering,65
61217,http://hdl.handle.net/1957/54820,"Hubicki, Christian Michael",From running birds to walking robots : optimization as a unifying framework for dynamic bipedal locomotion,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Mechanical Engineering,184
61240,http://hdl.handle.net/1957/54860,"Xie, Yang","Complexity in host-pathogen dynamics : dispersal uncertainties, metapopulation persistence and the role of a changing climate",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Zoology,188
61281,http://hdl.handle.net/1957/54887,"Truszkowska, Agnieszka",Multiscale modeling of two-phase flows in microarchitectures with microfeatures,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,136
61247,http://hdl.handle.net/1957/54888,"Jannat, Mafruhatul",Right-hook crash causality at signalized intersections,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,165
61249,http://hdl.handle.net/1957/54905,"Lambert, Adam (Adam L.)",Modeling rate-limited processes along non-uniform surfaces via the method of volume averaging,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,189
61311,http://hdl.handle.net/1957/54907,"Zhou, Lin",The experiences of middle-level Chinese female adult immigrants working at west coast community and technical colleges,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,346
61538,http://hdl.handle.net/1957/55109,"Jacobs, Derric B.",Utilizing relational and social network analysis to inform community-based climate change adaptation : a central Oregon case study,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Environmental Science,322
61562,http://hdl.handle.net/1957/55163,"Vergin, Kevin L.",Disturbances in a marine bacterioplankton system drive community assembly towards niche-based processes,2015,-1,Master's,Master of Science (M.S.) in Microbiology,81
61597,http://hdl.handle.net/1957/55164,"Stewart, Kevin A. (Kevin Alexander)",Al-In-Sn-O thin-film transistors,2015,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,818
61721,http://hdl.handle.net/1957/55299,"Hall, Michael P.",Remote detection and predicted locations of NIPF fuel treatments in central Oregon,2015,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,266
61752,http://hdl.handle.net/1957/55310,"Waters, Allen",Automated verilog-to-layout synthesis of ADCs using custom analog cells,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,23
61848,http://hdl.handle.net/1957/55382,"Leddon, Charles",The effect of rotational range of motion deficits on glenohumeral joint force production and capsuloligamentous laxity in collegiate baseball pitchers,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Exercise and Sport Science,204
61826,http://hdl.handle.net/1957/55400,"Jin, Lei",DC bus capacitor discharge of permanent magnet synchronous machine drive systems for hybrid/electric vehicles,2015,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,908
61840,http://hdl.handle.net/1957/55381,"Vining, Oliver B.",Biologically active metabolites from marine microorganisms : methods to identify drug leads and chemical signals,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Pharmacy,83
61722,http://hdl.handle.net/1957/55401,"Franklin, Kathryn Tuchscherer",The impact of web-based school counselor site supervision training on site supervisor self-efficacy : a nonconcurrent multiple-baseline single-subject research study,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,242
61904,http://hdl.handle.net/1957/55589,"Roth, Travis J.",Educational needs assessment of designers in west coast states : architects and engineers on the topic of wood products,2015,-1,Master's,Master of Science (M.S.) in Wood Science,287
62092,http://hdl.handle.net/1957/55612,"Miller, Vivien J.",An analysis of the viability of ranked set sample methodologies based on the evaluation of Dyess AFB B-47 crash site radiological contamination survey data and theoretical modifications,2015,-1,Master's,Master of Science (M.S.) in Radiation Health Physics,289
62129,http://hdl.handle.net/1957/55651,"Hinsch, Eric M.",A comparative analysis of extracted fungal pigments and commercially available dyes for colorizing textiles,2015,-1,Master's,Master of Science (M.S.) in Wood Science,30
62290,http://hdl.handle.net/1957/55813,"Batazhan, Tatyana",Faculty perceptions of organizational climate for innovation at community colleges,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,47
62293,http://hdl.handle.net/1957/55849,"Kim, Esther E.",Cultivating racial identity within Asian cultural centers : experiences of Asian American students at a predominantly white institution,2015,-1,Master's,Master of Science (M.S.) in College Student Services Administration,187
62607,http://hdl.handle.net/1957/56062,"Emch, Alexander W.",Mitigation of Microbiological Water Quality by Last Irrigation-to-Harvest Intervals,2015,-1,Master's,Master of Science (M.S.) in Food Science and Technology,305
62424,http://hdl.handle.net/1957/56098,"Wang, Liang",Investigating Low-Frequency Vibrations in Condensed Matter Using Time-Resolved Third-Harmonic Generation Spectroscopy,2015,-1,Master's,Master of Science (M.S.) in Chemistry,34
62755,http://hdl.handle.net/1957/56111,"Reagan, Rachel E.",Where the Stream Meets the Road : Prioritizing Culvert Replacement for Fish Passage,2015,-1,Master's,Master of Science (M.S.) in Fisheries Science,618
62736,http://hdl.handle.net/1957/56128,"Luitjens, Jeffrey M.",The Development of a Mechanistic Critical Heat Flux Correlation,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Nuclear Engineering,347
62798,http://hdl.handle.net/1957/56129,"Pinto, Jervis",Incorporating and Learning Behavior Constraints for Sequential Decision Making,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Computer Science,385
62779,http://hdl.handle.net/1957/56156,"Tai, Leah Chung-Mei",Make it Rain : A Lagrangian Approach to Investigate Land Surface Controls on Moisture Recycling in the Columbia River Basin,2015,-1,Master's,Master of Science (M.S.) in Water Resources Engineering,281
62731,http://hdl.handle.net/1957/56157,"Schindell, Jennifer R.","""All the things you ask of me"" : Law Enforcement Experiences of Infant Death Investigation",2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,201
62827,http://hdl.handle.net/1957/56161,"Ambrowiak, Gloria M.",Effects of Initial Moisture and Surface Properties on Sorptivity of Coarse Soil and Sand,2015,-1,Master's,Master of Science (M.S.) in Soil Science,481
62774,http://hdl.handle.net/1957/56175,"Sund, Daniel M.","Utilization of the Non-Native Seagrass, Zostera japonica, by Crab and Fish in Pacific Northwest Estuaries",2015,-1,Master's,Master of Science (M.S.) in Marine Resource Management,227
62730,http://hdl.handle.net/1957/56179,"Oliveira, Kristine Yvonne",California Community College Faculty Perceptions of Their Work within a Postmodern Market Economy,2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,184
62714,http://hdl.handle.net/1957/56181,"Morales, Monica (Monica Tiffany)","Experimental Investigation of the Effects of Embedded Rebar, Cracks, Chloride Ingress and Corrosion on Electrical Resistivity Measurements of Reinforced Concrete",2015,-1,Master's,Master of Science (M.S.) in Civil Engineering,347
62132,http://hdl.handle.net/1957/56191,"Sweeney, Dennis James",The Rolodex Happenings,2015,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,5
62804,http://hdl.handle.net/1957/56202,"Putman, Timothy E.",Using Culture-independent Genomics as a Means for Understanding Chlamydial Biology,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Molecular and Cellular Biology,26
62418,http://hdl.handle.net/1957/56300,"Livingstone, Tasha",Forestry & Communication : A Coos Bay Case Study,2015,-1,Master's,Master of Arts in Interdisciplinary Studies (M.A.I.S.),204
62574,http://hdl.handle.net/1957/56262,"Muzacz, Arien K.",The Relationship Between Sexual Orientation Identity and Specific Health Behaviors,2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,126
62773,http://hdl.handle.net/1957/56317,"Kulkarni, Janhavi",Rapid Grid State Estimation using Singular Value Decomposition,2015,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,319
62380,http://hdl.handle.net/1957/56299,"Onaka, Michelle","The Association between Ethnic Studies Course Completion and Graduation Rates of
Undergraduate Students of Color at a Predominately White Institution",2015,-1,Master's,Master of Science (M.S.) in College Student Services Administration,297
62780,http://hdl.handle.net/1957/56362,"Zhang, Chaoqiang","Test Case Reduction, Prioritization, and Selection for Symbolic Execution",2015,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Computer Science,2527
55580,http://hdl.handle.net/1957/49524,"Alanazi, Yousef M.",Oxidation of hydrocarbon in a carbon nanotube supported corona discharge in micoreactor : oxidation of ethylene,2015,-1,Master's,Master of Science (M.S.) in Chemical Engineering,42
55596,http://hdl.handle.net/1957/49572,"Hescock, Sara",Geoarchaeological research within five river miles of the Upper Klamath River Canyon :  use of pedogenic properties to calculate alluvial terrace age,2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,153
55571,http://hdl.handle.net/1957/50135,"D'Alessandro, Erica",Cultivating taste and place in Russia : perspectives from Moscow's alternative food network,2015,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,339
56334,http://hdl.handle.net/1957/50152,"Pavez, Ricardo",An optimization model to allocate forestry incentives funds in teak plantations of the southern-coastal region of Guatemala,2015,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,383
